chain_id,hmc_5,hmc_10,hmc_20,hmc_uniform_9,hmc_uniform_19,hmc_uniform_39,hmc_two_point_9,hmc_two_point_39,nuts
261,0.1461125,0.1486625,0.1482,0.1601375,0.1500875,0.1438375,0.1634875,0.1397,0.20878750000000001
262,0.130075,0.142225,0.1419,0.1419625,0.136975,0.1523375,0.127575,0.147325,0.149825
263,0.151125,0.144525,0.148125,0.1298125,0.1451125,0.1430125,0.1385875,0.148525,0.14876250000000002
264,0.1381875,0.14985,0.1423125,0.1339375,0.1442375,0.1530375,0.13725,0.1414625,0.148225
265,0.145775,0.1430375,0.1033875,0.137825,0.156125,0.1412,0.1427625,0.1526625,0.147125
266,0.1505125,0.14045,0.1387875,0.1500625,0.1694,0.141025,0.1409375,0.1439125,0.15458750000000002
267,0.1448125,0.1386,0.1449125,0.141025,0.150825,0.1544125,0.151625,0.1499125,0.14695
268,0.152875,0.1358375,0.143725,0.1525875,0.1536,0.144275,0.1498375,0.150075,0.1460625
269,0.13565,0.1392,0.1518625,0.1558,0.140275,0.1436625,0.1546625,0.14195,0.1487375
270,0.1494875,0.1406375,0.14695,0.1352625,0.17545,0.145,0.1373875,0.146475,0.1459625
271,0.1599,0.138075,0.1385875,0.1554875,0.1435125,0.1449125,0.1446375,0.1424875,0.171625
272,0.128875,0.1604625,0.146925,0.1617,0.147125,0.24645,0.1470875,0.142925,0.14931250000000001
273,0.132925,0.142825,0.1414625,0.1349375,0.138425,0.1374125,0.1510375,0.1499625,0.14753750000000002
274,0.14375,0.1432,0.1527625,0.1563125,0.137275,0.1439375,0.13975,0.15035,0.14975
275,0.1591625,0.1475125,0.160275,0.1551625,0.136525,0.1376625,0.1544,0.1442875,0.14927500000000002
276,0.1312375,0.136675,0.142625,0.124525,0.1574125,0.148675,0.1574375,0.1489,0.1469375
277,0.1547375,0.1555,0.1568125,0.1341875,0.150675,0.148925,0.1397,0.1527,0.14485
278,0.145575,0.154,0.1450875,0.1419,0.14205,0.14105,0.1455125,0.1393625,0.147425
279,0.1461125,0.14305,0.140475,0.139425,0.1569625,0.1387875,0.1420875,0.1469375,0.149
280,0.1391,0.14605,0.1436,0.137,0.1444125,0.141775,0.2299875,0.1406375,0.1458375
281,0.1464125,0.1522375,0.149625,0.145375,0.1400875,0.1477125,0.1368375,0.146875,0.14505
282,0.151775,0.1455,0.1448875,0.1430375,0.14805,0.1509125,0.1632625,0.1383875,0.1484375
283,0.1382125,0.1576875,0.1461375,0.1470125,0.1392125,0.142675,0.136825,0.157575,0.143425
284,0.1421,0.133625,0.145775,0.126375,0.1447,0.142625,0.1658875,0.14055,0.149125
285,0.146125,0.159675,0.1559625,0.1443125,0.1391375,0.1437875,0.132675,0.148425,0.14678750000000002
286,0.14575,0.14995,0.1455375,0.1330375,0.1466375,0.1457375,0.145675,0.1523625,0.1424375
287,0.15185,0.1582875,0.1471,0.143175,0.1424375,0.15405,0.1359,0.1389375,0.1478375
288,0.146225,0.1421,0.1464,0.1541125,0.14325,0.160425,0.1412375,0.1518625,0.15505000000000002
289,0.14425,0.1428875,0.1506,0.1325125,0.15375,0.1502125,0.158825,0.1480125,0.14221250000000002
290,0.136725,0.154775,0.163225,0.1555125,0.159625,0.1494375,0.176275,0.145825,0.1451875
291,0.1605125,0.151075,0.1465,0.1443125,0.14055,0.145875,0.1365,0.1432625,0.14627500000000002
292,0.140125,0.1737125,0.141775,0.1427625,0.1439125,0.14445,0.1455625,0.14235,0.1534375
293,0.1452,0.14105,0.1561375,0.1353,0.14445,0.146275,0.1395625,0.159825,0.14726250000000002
294,0.1347875,0.1424,0.147125,0.138125,0.1411125,0.1503125,0.135975,0.147825,0.149675
295,0.14585,0.152675,0.1458625,0.159175,0.139075,0.144775,0.153275,0.1467375,0.14625000000000002
296,0.134025,0.141575,0.15115,0.135625,0.1435375,0.1460875,0.120425,0.136775,0.14752500000000002
297,0.135225,0.149975,0.1479625,0.1524625,0.1427,0.15315,0.1506375,0.147025,0.14700000000000002
298,0.1388,0.1465375,0.14105,0.145275,0.157,0.153925,0.1503875,0.1438125,0.16205
299,0.143,0.150075,0.148425,0.14,0.1434625,0.15125,0.139225,0.1498,0.1464
300,0.1442875,0.1401,0.149675,0.138,0.1499,0.146725,0.132325,0.1459125,0.15082500000000001
301,0.1526625,0.1449375,0.14765,0.141975,0.1452875,0.147825,0.1559,0.1423,0.1544625
302,0.1566625,0.1443625,0.1514375,0.1500375,0.1446625,0.1400125,0.1366625,0.148925,0.14247500000000002
303,0.167725,0.1464,0.1436,0.1431875,0.14285,0.1485375,0.1403125,0.1442625,0.15145
304,0.130925,0.16655,0.1383375,0.165275,0.1381875,0.1480625,0.1639625,0.1510875,0.1482375
305,0.188175,0.1397,0.1429875,0.1465375,0.142,0.14745,0.1517,0.1411125,0.1431375
306,0.14245,0.137625,0.14725,0.1398625,0.145,0.143625,0.141725,0.1551375,0.1461375
307,0.1447875,0.14275,0.1432375,0.14725,0.142475,0.1457125,0.1458,0.142875,0.1471625
308,0.1311,0.1573875,0.14185,0.124025,0.142225,0.165525,0.14165,0.1432125,0.15178750000000002
309,0.1491125,0.1379625,0.154125,0.1466,0.141725,0.13945,0.1523875,0.14505,0.14955000000000002
310,0.2223,0.1660625,0.1461375,0.1455125,0.1511875,0.143275,0.1718,0.1486375,0.1509875
311,0.1498125,0.1435375,0.1438875,0.14835,0.146375,0.1531875,0.154575,0.1476,0.1416875
312,0.1475375,0.14405,0.1410875,0.1378,0.1448,0.1478,0.17115,0.1523625,0.1412625
313,0.129725,0.1692125,0.1459,0.14695,0.1457875,0.140525,0.1414625,0.1408625,0.15065
314,0.175125,0.1390375,0.141025,0.143175,0.1433875,0.1486625,0.1585375,0.153075,0.145575
315,0.1386,0.1504625,0.1422,0.14815,0.1449,0.14095,0.1521375,0.14605,0.15027500000000002
316,0.13955,0.14865,0.1436,0.1382875,0.1373125,0.148225,0.144575,0.1543,0.1524625
317,0.1390625,0.1685625,0.1448125,0.1410125,0.1445125,0.15635,0.1492,0.143925,0.14978750000000002
318,0.13985,0.1393125,0.14095,0.1518125,0.148075,0.1454125,0.1644625,0.1397125,0.14885
319,0.1521,0.1415375,0.1540375,0.1417625,0.1462125,0.1522875,0.1427875,0.1424875,0.1433625
320,0.1309875,0.15225,0.14475,0.1368875,0.1441625,0.143225,0.1347,0.143475,0.1458125
321,0.1635625,0.1527,0.14215,0.1359875,0.1443875,0.1405875,0.1333125,0.1456,0.14652500000000002
322,0.1352,0.1390375,0.139725,0.1392125,0.14735,0.1461125,0.1507,0.142625,0.1433375
323,0.1688,0.1486375,0.1407625,0.14865,0.1402625,0.1456375,0.145125,0.1482,0.15128750000000002
324,0.1368,0.1431125,0.1479125,0.1562125,0.145675,0.1428125,0.143925,0.1471625,0.1458
325,0.138925,0.145175,0.1476125,0.170825,0.13415,0.1450625,0.132225,0.14535,0.14915
326,0.1389,0.1411625,0.1473625,0.1569,0.145125,0.148975,0.1472125,0.1400125,0.1486625
327,0.19085,0.1469375,0.1513375,0.138375,0.16195,0.1440125,0.1354625,0.1361625,0.153125
328,0.184175,0.1493125,0.1413375,0.154825,0.1467625,0.145675,0.1415875,0.1426125,0.15015
329,0.1626,0.1434,0.1513875,0.1494625,0.1512,0.1547375,0.1422125,0.151075,0.14477500000000001
330,0.144175,0.1311125,0.1389125,0.132125,0.147025,0.15565,0.1404875,0.1512375,0.14195000000000002
331,0.1455625,0.136625,0.1454625,0.1501625,0.1461125,0.1446625,0.147275,0.142975,0.1521625
332,0.1417125,0.140125,0.16395,0.1421125,0.152575,0.1512625,0.131875,0.1566375,0.1494
333,0.1604875,0.1511625,0.14885,0.1481125,0.1419625,0.1417,0.16325,0.1487125,0.1465875
334,0.1279375,0.15085,0.1430375,0.1508625,0.152475,0.1495875,0.1402875,0.153,0.1479125
335,0.1395625,0.1462125,0.1554375,0.1425375,0.141575,0.1481125,0.160375,0.14805,0.1456625
336,0.1346625,0.1479625,0.141125,0.159475,0.1495625,0.1426375,0.1376,0.1530625,0.14901250000000002
337,0.130975,0.137725,0.1441,0.1423625,0.1415,0.143825,0.141475,0.1444875,0.14645
338,0.14595,0.13425,0.1455875,0.1503375,0.1479,0.1486375,0.1257625,0.149875,0.1424
339,0.1296875,0.1435375,0.1432375,0.1482,0.1484125,0.14835,0.153125,0.1507625,0.1479125
340,0.1599875,0.1658125,0.1447375,0.1413375,0.138475,0.1499,0.145025,0.1434875,0.15031250000000002
341,0.2445125,0.1417,0.1427125,0.1510375,0.146025,0.1414,0.1425125,0.1400875,0.15282500000000002
342,0.166025,0.149125,0.1476625,0.1413375,0.1496625,0.1416625,0.135725,0.1372,0.149925
343,0.157175,0.1573,0.144125,0.142825,0.1434875,0.1528,0.1858375,0.1537125,0.1494375
344,0.1432875,0.143525,0.144925,0.1396125,0.1407375,0.14295,0.141025,0.1424125,0.146875
345,0.131775,0.1345875,0.1463,0.1547625,0.1483125,0.1484875,0.145925,0.138775,0.147675
346,0.1379625,0.1461625,0.1440875,0.1419875,0.144325,0.1476375,0.16625,0.1448875,0.14903750000000002
347,0.1532375,0.1544,0.144025,0.1440625,0.1463125,0.1492625,0.1416125,0.1413,0.149675
348,0.1447375,0.13435,0.1555625,0.1234875,0.1415375,0.1412125,0.14045,0.13655,0.14473750000000002
349,0.1319,0.1344625,0.1487,0.135175,0.14385,0.1454125,0.13465,0.145025,0.1445375
350,0.1445,0.1435625,0.14325,0.1729875,0.16245,0.1479625,0.1388625,0.1536125,0.1496375
351,0.145725,0.146575,0.1467875,0.1420625,0.1336,0.1420375,0.2087375,0.1431625,0.14321250000000002
352,0.15785,0.1377625,0.1466,0.15605,0.134975,0.1433875,0.2095125,0.153225,0.141775
353,0.152775,0.144975,0.1459875,0.14835,0.1449,0.1406375,0.1507625,0.14675,0.1411875
354,0.1487625,0.136775,0.1460125,0.1388375,0.1436375,0.1479,0.137475,0.1483,0.15
355,0.14375,0.1429875,0.1415375,0.15355,0.1676375,0.148625,0.154625,0.146775,0.1374
356,0.1358375,0.170875,0.1394375,0.1669,0.1396125,0.1475,0.14525,0.1454375,0.146925
357,0.1374625,0.1488,0.1399375,0.15515,0.150025,0.1475625,0.145225,0.1443875,0.14170000000000002
358,0.1839875,0.1427375,0.1479375,0.1411625,0.147525,0.147225,0.142425,0.1600875,0.1476375
359,0.14065,0.143475,0.1526875,0.1376875,0.1618,0.1395375,0.2251,0.163175,0.147325
360,0.1388125,0.143825,0.1459625,0.1408625,0.159375,0.14215,0.139675,0.1399875,0.14523750000000002
361,0.1502125,0.146175,0.14535,0.1482375,0.1445,0.1476875,0.1422875,0.1392375,0.1442
362,0.1485,0.1588375,0.1485,0.14305,0.1487,0.144075,0.13935,0.1526875,0.14265
363,0.1392,0.1464625,0.14695,0.138375,0.142075,0.14465,0.1425,0.14005,0.144625
364,0.147625,0.1399625,0.145875,0.1413,0.1563125,0.1411,0.1518,0.14265,0.14577500000000002
365,0.142975,0.15145,0.14055,0.134525,0.138825,0.1430375,0.1432125,0.148475,0.1494625
366,0.1718,0.148975,0.1494,0.14805,0.14725,0.1487,0.141725,0.140925,0.1456
367,0.1437875,0.144575,0.1470875,0.1562,0.1558,0.1473625,0.14705,0.149025,0.1515
368,0.1529375,0.1470625,0.1433125,0.142225,0.14785,0.151275,0.143725,0.14245,0.143525
369,0.155275,0.13595,0.1397125,0.1442625,0.1480375,0.1484625,0.1375875,0.146575,0.1504625
370,0.155,0.145475,0.1469875,0.1654,0.1393375,0.152925,0.13695,0.1407,0.14730000000000001
371,0.1421625,0.15685,0.142825,0.1497875,0.143525,0.1428625,0.1460625,0.15625,0.14522500000000002
372,0.1652125,0.149675,0.1821375,0.146375,0.13875,0.1534375,0.14975,0.137225,0.14625000000000002
373,0.186375,0.1393875,0.1445375,0.141675,0.14105,0.1431875,0.1406875,0.1457125,0.14527500000000002
374,0.140975,0.1442875,0.148025,0.1392125,0.1448,0.1498375,0.1467125,0.1507125,0.145175
375,0.1584,0.1432875,0.1510875,0.141175,0.143525,0.143875,0.1376875,0.15425,0.15381250000000002
376,0.1402625,0.1756875,0.1441375,0.162025,0.1514125,0.1461875,0.1616375,0.1514125,0.1506875
377,0.140125,0.1518,0.141575,0.1526625,0.1494875,0.1459625,0.1623625,0.1478625,0.15053750000000002
378,0.142625,0.14135,0.1459375,0.1486625,0.1416625,0.1427,0.1487875,0.145275,0.1424
379,0.1339625,0.1545,0.14375,0.1335625,0.1463125,0.1413,0.1526,0.1501,0.1463875
380,0.137725,0.14965,0.1448875,0.144225,0.140325,0.1531375,0.14395,0.158125,0.151475
381,0.147325,0.15365,0.1523625,0.14795,0.150375,0.1447125,0.14915,0.143825,0.151175
382,0.130275,0.14955,0.147325,0.1329375,0.1425125,0.1456125,0.1553125,0.1455125,0.1529625
383,0.1375375,0.1395375,0.142725,0.152925,0.14405,0.1460625,0.139925,0.139,0.1500875
384,0.137125,0.1454625,0.1475,0.1425875,0.142775,0.142825,0.153725,0.15615,0.14777500000000002
385,0.1591625,0.14515,0.148,0.164375,0.1423375,0.1526875,0.152025,0.1466,0.145675
386,0.144375,0.14415,0.1464875,0.140475,0.151575,0.1527875,0.1324625,0.1524625,0.1496375
387,0.1728125,0.1347125,0.1387,0.1382875,0.1534125,0.1447125,0.1677,0.1444,0.1439
388,0.15045,0.1399875,0.1553125,0.148875,0.1445,0.143475,0.150925,0.1416125,0.1531125
389,0.1617125,0.1407375,0.145175,0.13525,0.155875,0.15105,0.1369125,0.1458375,0.14651250000000002
390,0.1504,0.16795,0.1438875,0.1364375,0.1445125,0.1464125,0.1444625,0.1428375,0.14701250000000002
391,0.151925,0.152925,0.15835,0.136325,0.144625,0.144325,0.1574625,0.159325,0.148075
392,0.1348875,0.1449375,0.1542,0.152225,0.1395875,0.1443625,0.1330125,0.148775,0.148875
393,0.1347125,0.1412,0.15445,0.1376125,0.1442875,0.1493375,0.1634,0.144875,0.14602500000000002
394,0.131575,0.1520625,0.140775,0.143025,0.14255,0.135625,0.1289875,0.1664875,0.14551250000000002
395,0.1510125,0.150375,0.1440375,0.1725625,0.1418625,0.14545,0.127175,0.14665,0.14878750000000002
396,0.128175,0.1359,0.1486125,0.16405,0.1483125,0.1457375,0.143275,0.15245,0.14945
397,0.1341625,0.145,0.143,0.1430625,0.1477625,0.14855,0.156275,0.1486875,0.1453375
398,0.1416625,0.145875,0.1449625,0.1469625,0.1420875,0.1459,0.1304375,0.1464875,0.1476875
399,0.1367625,0.1384625,0.148,0.1591375,0.153475,0.14525,0.1502375,0.1464875,0.144825
400,0.142125,0.1409875,0.1465875,0.144375,0.1372625,0.1473125,0.1914,0.155425,0.1464
401,0.1464,0.15075,0.1496625,0.1450375,0.15055,0.141075,0.1923375,0.14495,0.1444125
402,0.1397125,0.13925,0.144275,0.1418,0.1486875,0.1490125,0.1523375,0.1440625,0.143625
403,0.1330875,0.13855,0.1422875,0.1250375,0.1489875,0.14425,0.1335625,0.151175,0.147325
404,0.14095,0.170425,0.1407625,0.156,0.1551,0.1551375,0.137925,0.1486,0.1492375
405,0.14745,0.14845,0.152725,0.1448375,0.140975,0.1465375,0.1412875,0.1479625,0.1484625
406,0.1716125,0.1454625,0.1811625,0.1475125,0.1322625,0.14,0.164075,0.1456375,0.1438625
407,0.19155,0.2586625,0.1416625,0.1488125,0.1693875,0.1395875,0.1412,0.1515,0.149725
408,0.135,0.145775,0.151325,0.138175,0.14435,0.1420125,0.1400875,0.1432375,0.14603750000000001
409,0.1615125,0.160075,0.14655,0.1539375,0.1440125,0.1379375,0.1334,0.1495625,0.1457125
410,0.139675,0.1427,0.1421625,0.149075,0.1463625,0.1422625,0.142025,0.1469375,0.147125
411,0.136775,0.1418125,0.1463875,0.1388875,0.148575,0.1710375,0.1505375,0.1475125,0.14985
412,0.145375,0.137975,0.14285,0.1372625,0.1431125,0.148275,0.130875,0.147375,0.15057500000000001
413,0.147675,0.1458,0.1523875,0.1486375,0.2107875,0.1461625,0.1529,0.1464875,0.150625
414,0.1577,0.1458125,0.148725,0.129175,0.1479625,0.1502625,0.1695875,0.1550125,0.15003750000000002
415,0.1344,0.1416125,0.150075,0.144925,0.1425125,0.1545125,0.1365625,0.15125,0.14451250000000002
416,0.18155,0.1399125,0.1513875,0.1657625,0.154425,0.15125,0.1447625,0.1407375,0.1493375
417,0.13995,0.1385625,0.142925,0.1451,0.144525,0.1478625,0.1435,0.1642625,0.14830000000000002
418,0.14545,0.145225,0.1508125,0.139875,0.1400125,0.1471375,0.138975,0.1497,0.148075
419,0.1299125,0.1433,0.1489625,0.1414625,0.1433,0.1471625,0.139175,0.1350625,0.1478375
420,0.14895,0.1357625,0.146225,0.1496875,0.1404375,0.1427875,0.14455,0.1464,0.1466875
421,0.16395,0.1402125,0.1444,0.14715,0.1429625,0.151525,0.13065,0.141875,0.14555
422,0.1396,0.1576125,0.149525,0.153125,0.1430875,0.148825,0.1432125,0.15825,0.150725
423,0.2156625,0.13725,0.1413375,0.145525,0.148075,0.1406,0.1458625,0.15985,0.15057500000000001
424,0.1551125,0.1425375,0.139625,0.1427375,0.1387,0.154675,0.136525,0.14785,0.14602500000000002
425,0.322775,0.135375,0.1528125,0.1417,0.1499125,0.142,0.1440375,0.13705,0.1476625
426,0.1449875,0.1522375,0.149175,0.1426,0.1431875,0.1521625,0.1368,0.1452875,0.14975
427,0.1449375,0.1483125,0.1632625,0.1495625,0.3321,0.14705,0.1449375,0.150575,0.1514625
428,0.134625,0.1397,0.1452125,0.1658,0.1461875,0.160175,0.1462875,0.1379375,0.144375
429,0.1319375,0.1482875,0.1452375,0.1520625,0.1438625,0.1491375,0.1487125,0.145675,0.1434375
430,0.14635,0.1530625,0.14155,0.1343125,0.1476125,0.147,0.1399625,0.146225,0.14703750000000002
431,0.136875,0.1498625,0.142275,0.14275,0.1426,0.143975,0.1703,0.1471875,0.14695
432,0.1332375,0.14375,0.17705,0.142075,0.1527375,0.1496375,0.13995,0.150575,0.1471875
433,0.1279625,0.158025,0.1421125,0.1503125,0.16495,0.1450875,0.147,0.1467375,0.1451875
434,0.1485125,0.14255,0.1532875,0.1596375,0.1455,0.1446875,0.1591875,0.1397625,0.14895
435,0.1420375,0.14005,0.15885,0.1577375,0.15585,0.147475,0.13485,0.1403625,0.14928750000000002
436,0.1381375,0.150925,0.1403625,0.1386125,0.1495375,0.14525,0.1421375,0.14825,0.1448875
437,0.1397625,0.1433,0.1415625,0.1630125,0.1417375,0.1556,0.1465875,0.144775,0.1484625
438,0.1403625,0.14015,0.14705,0.148275,0.15215,0.1477125,0.1543625,0.1468375,0.14655
439,0.1379625,0.1418375,0.144675,0.133425,0.141675,0.14555,0.138725,0.1558125,0.147375
440,0.1558375,0.1447,0.145125,0.140725,0.155775,0.153175,0.168975,0.1501625,0.146175
441,0.136775,0.143025,0.158125,0.1431125,0.1427875,0.1491875,0.1488625,0.1678125,0.1458375
442,0.1441375,0.1449875,0.1480625,0.14775,0.1511625,0.1462,0.136,0.145675,0.15055000000000002
443,0.17455,0.1364375,0.142525,0.1436625,0.1368,0.1519,0.1279875,0.1457625,0.14727500000000002
444,0.155975,0.1475875,0.1389125,0.132775,0.1552875,0.1396875,0.1506,0.152275,0.1500875
445,0.1442,0.1533875,0.137375,0.1374375,0.158075,0.1414875,0.144425,0.142575,0.14775000000000002
446,0.1559,0.1390375,0.14425,0.148425,0.147675,0.145175,0.1543,0.152325,0.1438375
447,0.1455125,0.1307375,0.1431,0.1537125,0.1507625,0.1416875,0.1328,0.1469375,0.1512625
448,0.1400375,0.1405625,0.1446,0.1346125,0.1404875,0.1480375,0.141475,0.148125,0.1445625
449,0.1422125,0.1573125,0.1487,0.1285375,0.1400875,0.1457875,0.1440625,0.1487125,0.145625
450,0.1371125,0.169525,0.1507,0.1565,0.14225,0.1443,0.142875,0.1562375,0.148575
451,0.1368625,0.1473625,0.150675,0.1379875,0.1443875,0.146,0.1408625,0.1530625,0.1496875
452,0.1471125,0.145125,0.1463125,0.145825,0.13685,0.14595,0.1459375,0.1432,0.1453125
453,0.1481,0.1489625,0.1484875,0.165975,0.1428875,0.153175,0.134225,0.1352625,0.140875
454,0.2489875,0.15585,0.1456375,0.143475,0.14905,0.1459125,0.1451375,0.146675,0.14978750000000002
455,0.156725,0.1642125,0.145925,0.158175,0.1730125,0.1403625,0.1453125,0.1442375,0.1486375
456,0.152425,0.1479625,0.1465375,0.1438,0.1444125,0.1455375,0.1446,0.15615,0.14955000000000002
457,0.1349125,0.1410125,0.141575,0.1458,0.1434,0.1463,0.1347,0.157575,0.1495875
458,0.1405375,0.1504,0.1468375,0.1498875,0.1328,0.1491875,0.1346125,0.142725,0.14835
459,0.1430375,0.14435,0.1454125,0.1461,0.144475,0.15115,0.1391875,0.1406125,0.148575
460,0.1361625,0.141075,0.1456875,0.123925,0.148025,0.14505,0.141675,0.1411875,0.15155000000000002
461,0.14025,0.137075,0.138775,0.1354,0.13915,0.1463,0.1507,0.1473625,0.1470875
462,0.1487625,0.1587125,0.1491125,0.1825625,0.160325,0.155375,0.1572,0.1448625,0.144375
463,0.1564125,0.14455,0.1518,0.14865,0.1452875,0.133325,0.1558,0.1415375,0.1487125
464,0.1330375,0.14975,0.1427,0.192525,0.145775,0.1429625,0.1434375,0.14075,0.14515
465,0.1690625,0.131925,0.1502,0.1417875,0.145525,0.14565,0.141975,0.1500875,0.1485875
466,0.2304375,0.1559375,0.1469875,0.1405,0.153625,0.1544625,0.1541875,0.141875,0.146825
467,0.131625,0.1495875,0.1445625,0.1438125,0.150375,0.1457875,0.14505,0.1531875,0.15353750000000002
468,0.1372625,0.147525,0.13895,0.131375,0.1469375,0.1442875,0.1408375,0.1476625,0.1449
469,0.17315,0.1443875,0.1476,0.1641625,0.1443875,0.1442875,0.1496875,0.1417125,0.14702500000000002
470,0.21075,0.1474875,0.1428375,0.1450875,0.1382,0.1531625,0.137475,0.1502875,0.1522625
471,0.1391375,0.1431625,0.1441625,0.1588875,0.1580625,0.1424,0.13565,0.1406125,0.145175
472,0.1514,0.1445375,0.1450375,0.136875,0.1479375,0.14185,0.12775,0.153225,0.15330000000000002
473,0.1728875,0.1383625,0.169975,0.1460625,0.1535,0.145425,0.14025,0.1403625,0.14726250000000002
474,0.153875,0.1482625,0.1422875,0.130925,0.1413875,0.1491875,0.139525,0.1514125,0.154975
475,0.1349125,0.152925,0.1457875,0.16605,0.13735,0.1508375,0.139725,0.1450375,0.1406875
476,0.158525,0.143475,0.1441875,0.1392375,0.1497875,0.145125,0.1517,0.142625,0.1445625
477,0.148225,0.1481125,0.1380875,0.1567125,0.1493625,0.1427125,0.16055,0.150775,0.15127500000000002
478,0.158125,0.1457375,0.1466,0.153575,0.1467375,0.14335,0.13245,0.1539,0.14402500000000001
479,0.1499375,0.24875,0.160375,0.1476875,0.15045,0.161425,0.1301875,0.146825,0.1468375
480,0.1597875,0.1725,0.1507875,0.139875,0.1560375,0.143475,0.142975,0.145625,0.1433875
481,0.14175,0.1467125,0.140975,0.1435875,0.1469875,0.1453875,0.138925,0.1612625,0.1539375
482,0.137575,0.148375,0.148225,0.1575375,0.14275,0.149225,0.1415625,0.1585375,0.1493625
483,0.141775,0.1446625,0.1407375,0.157875,0.1455875,0.1560875,0.162275,0.1432,0.15257500000000002
484,0.1385375,0.1463125,0.1643875,0.1394125,0.141025,0.1473,0.146425,0.1485625,0.1482125
485,0.1488,0.1368,0.1574875,0.157375,0.1458,0.1476375,0.1449,0.152075,0.14895
486,0.295475,0.1490875,0.1410875,0.1466625,0.1526375,0.1446,0.1414875,0.1598375,0.1439
487,0.1909125,0.1484625,0.147725,0.1361875,0.1581875,0.1574625,0.150475,0.1439,0.1443125
488,0.1654625,0.146425,0.1385,0.1361375,0.143425,0.1529,0.1643125,0.14275,0.15357500000000002
489,0.143925,0.153675,0.1586875,0.147975,0.1408,0.1443,0.14435,0.1441,0.14447500000000002
490,0.1302625,0.151925,0.1412125,0.1475375,0.14845,0.1476875,0.155425,0.1456,0.14526250000000002
491,0.1413625,0.1420125,0.151225,0.1453375,0.1439125,0.150125,0.1480875,0.1458625,0.1438
492,0.150525,0.139525,0.1398625,0.17225,0.1537625,0.147425,0.143225,0.2316,0.1491125
493,0.138875,0.1547125,0.152425,0.13965,0.1564875,0.152375,0.1420375,0.1533125,0.14265
494,0.1452125,0.13935,0.1465875,0.155175,0.1406125,0.1490875,0.1439625,0.1600625,0.1451125
495,0.1696875,0.1462125,0.14805,0.145125,0.1466375,0.1502125,0.149975,0.1514625,0.145575
496,0.151975,0.1486,0.1430125,0.1411,0.14755,0.137625,0.13955,0.15285,0.144925
497,0.15345,0.144275,0.1541625,0.1516625,0.1520375,0.148175,0.1370625,0.1426375,0.1499
498,0.164525,0.1342375,0.15535,0.147,0.14385,0.142975,0.14305,0.1445375,0.148575
499,0.1442375,0.1467,0.1388875,0.132825,0.149525,0.1453625,0.1307625,0.168825,0.1463875
500,0.141125,0.147275,0.1478625,0.1462875,0.1384,0.141,0.1484,0.1388125,0.1505125
