chain_id,iid,ula,uhmc_5,uhmc_10,uhmc_random,hmc_5,hmc_10,hmc_random,nuts
93,1.0851875331032013,0.9837225726812502,1.109911343401965,1.1021968844934533,1.083750478118545,1.0665894261708304,1.0921051644467135,1.100011166304564,1.1597253231649098
94,1.107141072934545,0.9996074552244618,1.1068191715960969,1.1088035787648887,1.1168753850301976,1.0787209818086572,1.0842151047564155,1.0376102455042246,1.1160343698442152
95,1.0946926802844301,1.0693336752976765,1.1324959219659485,1.1244687269194618,1.143958378983279,1.133427605428412,1.0925393097870806,1.1585999685192436,1.0997891633157262
96,1.1024143566144329,1.1192930596570285,1.090067383913495,1.1473752467147782,1.0948467707739642,1.1366884713753298,1.119641670061164,1.0662995889601015,1.1482886863539024
97,1.1077555140911743,1.2585978821432702,1.1594753488114595,1.1351766334787723,1.0963682271875046,1.073383373274033,1.0655222133627402,1.0707794131521522,1.0951745179204462
98,1.1157206844050793,1.0978931247041568,1.1264249164390288,1.1164731224324695,1.0871811427283178,1.087567599293902,1.0755957215276324,1.0657854982063337,1.1279935234991585
99,1.105393626066181,1.1025046214681506,1.098937919340484,1.1208085749025882,1.13849976465003,1.1027704976237562,1.0672715032027034,1.0754451975515609,1.157125382902731
100,1.107843191628554,0.9880339672661382,1.1205889527960224,1.112341934778164,1.1264361068689464,1.0928616016517467,1.152457982515946,1.0335919944431446,1.0644759982096357
101,1.1013405898818427,1.2352901760289499,1.0863451484969453,1.126587268789738,1.151172906593978,1.1068282311131397,1.1344221775805674,1.1359741224569209,1.1134313543622034
102,1.105431913252244,1.189954537145994,1.1393264499350142,1.0807619950449587,1.1274473672781862,1.0822735636950345,1.0474964564776197,1.1164834060273998,1.1171744699659896
103,1.1058349036879493,0.9894306996850121,1.061959448303915,1.1278695306886137,1.0582082139168476,1.1973457750769385,1.0758543295771568,1.0732619109920054,1.1475356769559926
104,1.0955919399366367,1.0783446876582998,1.091236868228805,1.1533518433010574,1.1035490318666257,1.0770329455043302,1.0864907997780502,1.0757723062004336,1.1222804849358452
105,1.1177670824527433,1.1048245088914288,1.1334949392660916,1.1366815261575973,1.106245844635868,1.1395514869466814,1.0532886342854053,1.0781400595897102,1.1397668256624427
106,1.0977578701563588,1.0031853188913418,1.0929753404685287,1.0739283161895816,1.1184787095150697,1.099306466535235,1.093913323444589,1.071806348739125,1.0887885271659823
107,1.1183074052560609,1.1003445372061251,1.1406493079734041,1.1847282118098386,1.1771635895097778,1.0830982621798328,1.1025253063004408,1.0772100045316795,1.0863567387296256
108,1.102527669909983,1.0160404590436674,1.0896420986196413,1.0796101054854883,1.1358539865967532,1.1079356424018885,1.0671818294797513,1.084338191804299,1.1224910930509617
109,1.095359732689229,1.1212492633343227,1.136700638450362,1.0754223747940024,1.077239288096656,1.056301387006952,1.0815125020535106,1.0872708120709464,1.065025873138514
110,1.0985646546945111,1.0977014289306357,1.2349777906934725,1.143633358688607,1.0785441070066446,1.0955064133468346,1.086362163886662,1.0783668877369266,1.0856716724244782
111,1.0982127978519207,1.2539170564864832,1.1278588264500236,1.095587442468768,1.0969485143486786,1.0806101277582725,1.115999889619748,1.097854119989373,1.0680407341967997
112,1.1076417914743522,0.9954580560880848,1.0742132908245337,1.1345879198775712,1.1344970701470218,1.120850183838634,1.1068041249742684,1.0750574693925323,1.0914915779302967
113,1.1094627443103164,1.3751754443133544,1.1012669289841137,1.097819687293822,1.0957157849612436,1.093422306071981,1.1523759193212546,1.103249664099955,1.1193325224787005
114,1.1066091731482683,1.1130919354518929,1.0825906608022504,1.1413875506601654,1.0841104888965953,1.106138986879637,1.097104948945499,1.1231875502767368,1.0803828108874947
115,1.0927835267298327,1.0793654692630612,1.117495957885582,1.164555625357647,1.0776842097368962,1.0788857649441859,1.1105268545640519,1.0765553380968789,1.1451194399752984
116,1.0944806738877044,1.0195433039303603,1.1397499158692106,1.1561611845777562,1.2215157736889175,1.1268394254940985,1.1103089304197171,1.0534671321959475,1.0239692320212683
117,1.0932334334613443,1.1026528023148388,1.1304066779919824,1.086398780582214,1.1113164210565065,1.0855588538157137,1.0910567564302918,1.0536387681157362,1.1032047412425219
118,1.096425619250571,1.2192808340136916,1.1128290299914556,1.140806865564371,1.1247590961352902,1.0818399450194223,1.1002525312475393,1.0701377492915771,1.1070208306065248
119,1.1173455046158376,0.9865271243200281,1.111298052543233,1.1577531334841609,1.0933578703887865,1.0562375732887392,1.08476433458192,1.0797427364586256,1.0905792555698757
120,1.108101048240601,1.0659803605481801,1.2883072257329062,1.096839494973274,1.1027578830312867,1.0710422537841846,1.1357868729231888,1.088516336079238,1.0834588534568148
121,1.1167378869958486,1.1387024308598894,1.1278643811967137,1.1619577092936433,1.1793203011571183,1.0707892958491605,1.1170045866539364,1.074438560417259,1.088709134271989
122,1.1149201383070746,1.127297211278338,1.0987730711233912,1.1403728027141355,1.08722198368813,1.0850749091237126,1.1315319645288417,1.1252499637297753,1.1333083242377429
123,1.1059512929445814,1.0791359746618052,1.1134523060070574,1.1511975737225233,1.1475562812201505,1.0668374314163342,1.0983725502276536,1.1277691656073232,1.0782887491251143
124,1.0815297764833494,1.088498420292363,1.1258335043584002,1.121824788024518,1.082248448738578,1.1492348254889673,1.0640512424647204,1.0851792854220808,1.1045064082007594
